x,y,Rule,class,coverage,v1,v2,Pie
16.92000886,43.29082331,562,,,,,","
16.92000886,45.96869277,563,,,,,","
16.92000886,48.64656223,564,,,,,","
19.59787831,-26.33378254,565,,,,,","
19.59787831,-23.65591308,566,,,,,","
19.59787831,-20.97804363,567,,,,,","
19.59787831,-18.30017417,568,,,,,","
19.59787831,-15.62230471,569,,,,,","
19.59787831,-12.94443526,570,,,,,","
19.59787831,-10.2665658,571,,,,,","
19.59787831,-7.588696346,572,,,,,","
19.59787831,-4.91082689,573,,,,,","
19.59787831,-2.232957435,574,,,,,","
19.59787831,8.478520389,575,,,,,","
19.59787831,16.51212876,576,,,,,","
19.59787831,19.18999821,577,,,,,","
19.59787831,21.86786767,578,,,,,","
19.59787831,24.54573712,579,,,,,","
19.59787831,27.22360658,580,,,,,","
19.59787831,29.90147604,581,,,,,","
19.59787831,32.57934549,582,,,,,","
19.59787831,35.25721495,583,,,,,","
19.59787831,37.9350844,584,,,,,","
19.59787831,40.61295386,585,,,,,","
19.59787831,43.29082331,586,,,,,","
19.59787831,45.96869277,587,,,,,","
22.27574777,-26.33378254,588,,,,,","
22.27574777,-23.65591308,589,,,,,","
22.27574777,-20.97804363,590,,,,,","
22.27574777,-18.30017417,591,,,,,","
22.27574777,-15.62230471,592,,,,,","
22.27574777,-12.94443526,593,,,,,","
22.27574777,-10.2665658,594,,,,,","
22.27574777,-7.588696346,595,,,,,","
22.27574777,-4.91082689,596,,,,,","
22.27574777,-2.232957435,597,,,,,","
22.27574777,0.444912021,598,,,,,","
22.27574777,16.51212876,599,,,,,","
22.27574777,19.18999821,600,,,,,","
22.27574777,21.86786767,601,,,,,","
22.27574777,24.54573712,602,,,,,","
22.27574777,27.22360658,603,,,,,","
22.27574777,29.90147604,604,,,,,","
22.27574777,32.57934549,605,,,,,","
22.27574777,35.25721495,606,,,,,","
22.27574777,37.9350844,607,,,,,","
22.27574777,40.61295386,608,,,,,","
22.27574777,43.29082331,609,,,,,","
24.95361722,-26.33378254,610,,,,,","
24.95361722,-23.65591308,611,,,,,","
24.95361722,-20.97804363,612,,,,,","
24.95361722,-18.30017417,613,,,,,","
24.95361722,-15.62230471,614,,,,,","
24.95361722,-12.94443526,615,,,,,","
24.95361722,-10.2665658,616,,,,,","
24.95361722,-7.588696346,617,,,,,","
24.95361722,-4.91082689,618,,,,,","
24.95361722,-2.232957435,619,,,,,","
24.95361722,0.444912021,620,,,,,","
24.95361722,3.122781477,621,,,,,","
24.95361722,13.8342593,622,,,,,","
24.95361722,16.51212876,623,,,,,","
24.95361722,19.18999821,624,,,,,","
24.95361722,21.86786767,625,,,,,","
24.95361722,24.54573712,626,,,,,","
24.95361722,27.22360658,627,,,,,","
24.95361722,29.90147604,628,,,,,","
24.95361722,32.57934549,629,,,,,","
24.95361722,35.25721495,630,,,,,","
24.95361722,37.9350844,631,,,,,","
24.95361722,40.61295386,632,,,,,","
24.95361722,43.29082331,633,,,,,","
27.63148668,-26.33378254,634,,,,,","
27.63148668,-23.65591308,635,,,,,","
27.63148668,-20.97804363,636,,,,,","
27.63148668,-18.30017417,637,,,,,","
27.63148668,-15.62230471,638,,,,,","
27.63148668,-12.94443526,639,,,,,","
27.63148668,-10.2665658,640,,,,,","
27.63148668,-7.588696346,641,,,,,","
27.63148668,-4.91082689,642,,,,,","
27.63148668,-2.232957435,643,,,,,","
27.63148668,0.444912021,644,,,,,","
27.63148668,3.122781477,645,,,,,","
27.63148668,5.800650933,646,,,,,","
27.63148668,8.478520389,647,,,,,","
27.63148668,11.15638984,648,,,,,","
27.63148668,13.8342593,649,,,,,","
27.63148668,16.51212876,650,,,,,","
27.63148668,19.18999821,651,,,,,","
27.63148668,21.86786767,652,,,,,","
27.63148668,24.54573712,653,,,,,","
27.63148668,27.22360658,654,,,,,","
27.63148668,29.90147604,655,,,,,","
27.63148668,32.57934549,656,,,,,","
27.63148668,35.25721495,657,,,,,","
27.63148668,37.9350844,658,,,,,","
27.63148668,40.61295386,659,,,,,","
27.63148668,43.29082331,660,,,,,","
27.63148668,45.96869277,661,,,,,","
27.63148668,48.64656223,662,,,,,","
30.30935614,-26.33378254,663,,,,,","
30.30935614,-23.65591308,664,,,,,","
30.30935614,-20.97804363,665,,,,,","
30.30935614,-18.30017417,666,,,,,","
30.30935614,-15.62230471,667,,,,,","
30.30935614,-12.94443526,668,,,,,","
30.30935614,-10.2665658,669,,,,,","
30.30935614,-7.588696346,670,,,,,","
30.30935614,-4.91082689,671,,,,,","
30.30935614,-2.232957435,672,,,,,","
30.30935614,0.444912021,673,,,,,","
30.30935614,3.122781477,674,,,,,","
30.30935614,5.800650933,675,,,,,","
30.30935614,8.478520389,676,,,,,","
30.30935614,11.15638984,677,,,,,","
30.30935614,13.8342593,678,,,,,","
30.30935614,16.51212876,679,,,,,","
30.30935614,19.18999821,680,,,,,","
30.30935614,21.86786767,681,,,,,","
30.30935614,24.54573712,682,,,,,","
30.30935614,27.22360658,683,,,,,","
30.30935614,29.90147604,684,,,,,","
30.30935614,32.57934549,685,,,,,","
30.30935614,35.25721495,686,,,,,","
30.30935614,37.9350844,687,,,,,","
30.30935614,40.61295386,688,,,,,","
30.30935614,43.29082331,689,,,,,","
30.30935614,45.96869277,690,,,,,","
30.30935614,48.64656223,691,,,,,","
32.98722559,-26.33378254,692,,,,,","
32.98722559,-23.65591308,693,,,,,","
32.98722559,-20.97804363,694,,,,,","
32.98722559,-18.30017417,695,,,,,","
32.98722559,-15.62230471,696,,,,,","
32.98722559,-12.94443526,697,,,,,","
32.98722559,-10.2665658,698,,,,,","
32.98722559,-7.588696346,699,,,,,","
32.98722559,-4.91082689,700,,,,,","
32.98722559,-2.232957435,701,,,,,","
32.98722559,0.444912021,702,,,,,","
32.98722559,3.122781477,703,,,,,","
32.98722559,5.800650933,704,,,,,","
32.98722559,8.478520389,705,,,,,","
32.98722559,11.15638984,706,,,,,","
32.98722559,13.8342593,707,,,,,","
32.98722559,16.51212876,708,,,,,","
32.98722559,19.18999821,709,,,,,","
32.98722559,21.86786767,710,,,,,","
32.98722559,24.54573712,711,,,,,","
32.98722559,27.22360658,712,,,,,","
32.98722559,29.90147604,713,,,,,","
32.98722559,32.57934549,714,,,,,","
32.98722559,35.25721495,715,,,,,","
32.98722559,37.9350844,716,,,,,","
32.98722559,40.61295386,717,,,,,","
32.98722559,43.29082331,718,,,,,","
32.98722559,45.96869277,719,,,,,","
32.98722559,48.64656223,720,,,,,","
35.66509505,-26.33378254,721,,,,,","
35.66509505,-23.65591308,722,,,,,","
35.66509505,-20.97804363,723,,,,,","
35.66509505,-18.30017417,724,,,,,","
35.66509505,-15.62230471,725,,,,,","
35.66509505,-12.94443526,726,,,,,","
35.66509505,-10.2665658,727,,,,,","
35.66509505,-7.588696346,728,,,,,","
35.66509505,-4.91082689,729,,,,,","
35.66509505,-2.232957435,730,,,,,","
35.66509505,0.444912021,731,,,,,","
35.66509505,3.122781477,732,,,,,","
35.66509505,5.800650933,733,,,,,","
35.66509505,8.478520389,734,,,,,","
35.66509505,11.15638984,735,,,,,","
35.66509505,13.8342593,736,,,,,","
35.66509505,16.51212876,737,,,,,","
35.66509505,19.18999821,738,,,,,","
35.66509505,21.86786767,739,,,,,","
35.66509505,24.54573712,740,,,,,","
35.66509505,27.22360658,741,,,,,","
35.66509505,29.90147604,742,,,,,","
35.66509505,32.57934549,743,,,,,","
35.66509505,35.25721495,744,,,,,","
35.66509505,37.9350844,745,,,,,","
35.66509505,40.61295386,746,,,,,","
35.66509505,43.29082331,747,,,,,","
35.66509505,45.96869277,748,,,,,","
35.66509505,48.64656223,749,,,,,","
38.3429645,-26.33378254,750,,,,,","
38.3429645,-23.65591308,751,,,,,","
38.3429645,-20.97804363,752,,,,,","
38.3429645,-18.30017417,753,,,,,","
38.3429645,-15.62230471,754,,,,,","
38.3429645,-12.94443526,755,,,,,","
38.3429645,-10.2665658,756,,,,,","
38.3429645,-7.588696346,757,,,,,","
38.3429645,-4.91082689,758,,,,,","
38.3429645,-2.232957435,759,,,,,","
38.3429645,0.444912021,760,,,,,","
38.3429645,3.122781477,761,,,,,","
38.3429645,5.800650933,762,,,,,","
38.3429645,8.478520389,763,,,,,","
38.3429645,11.15638984,764,,,,,","
38.3429645,13.8342593,765,,,,,","
38.3429645,16.51212876,766,,,,,","
38.3429645,19.18999821,767,,,,,","
38.3429645,21.86786767,768,,,,,","
38.3429645,24.54573712,769,,,,,","
38.3429645,27.22360658,770,,,,,","
38.3429645,29.90147604,771,,,,,","
38.3429645,32.57934549,772,,,,,","
38.3429645,35.25721495,773,,,,,","
38.3429645,37.9350844,774,,,,,","
38.3429645,40.61295386,775,,,,,","
38.3429645,43.29082331,776,,,,,","
38.3429645,45.96869277,777,,,,,","
38.3429645,48.64656223,778,,,,,","
41.02083396,-26.33378254,779,,,,,","
41.02083396,-23.65591308,780,,,,,","
41.02083396,-20.97804363,781,,,,,","
41.02083396,-18.30017417,782,,,,,","
41.02083396,-15.62230471,783,,,,,","
41.02083396,-12.94443526,784,,,,,","
41.02083396,-10.2665658,785,,,,,","
41.02083396,-7.588696346,786,,,,,","
41.02083396,-4.91082689,787,,,,,","
41.02083396,-2.232957435,788,,,,,","
41.02083396,0.444912021,789,,,,,","
41.02083396,3.122781477,790,,,,,","
41.02083396,5.800650933,791,,,,,","
41.02083396,8.478520389,792,,,,,","
41.02083396,11.15638984,793,,,,,","
41.02083396,13.8342593,794,,,,,","
41.02083396,16.51212876,795,,,,,","
41.02083396,19.18999821,796,,,,,","
41.02083396,21.86786767,797,,,,,","
41.02083396,24.54573712,798,,,,,","
41.02083396,27.22360658,799,,,,,","
41.02083396,29.90147604,800,,,,,","
41.02083396,32.57934549,801,,,,,","
41.02083396,35.25721495,802,,,,,","
41.02083396,37.9350844,803,,,,,","
41.02083396,40.61295386,804,,,,,","
41.02083396,43.29082331,805,,,,,","
41.02083396,45.96869277,806,,,,,","
41.02083396,48.64656223,807,,,,,","
43.69870342,-26.33378254,808,,,,,","
43.69870342,-23.65591308,809,,,,,","
43.69870342,-20.97804363,810,,,,,","
43.69870342,-18.30017417,811,,,,,","
43.69870342,-15.62230471,812,,,,,","
43.69870342,-12.94443526,813,,,,,","
43.69870342,-10.2665658,814,,,,,","
43.69870342,-7.588696346,815,,,,,","
43.69870342,-4.91082689,816,,,,,","
43.69870342,-2.232957435,817,,,,,","
43.69870342,0.444912021,818,,,,,","
43.69870342,3.122781477,819,,,,,","
43.69870342,5.800650933,820,,,,,","
43.69870342,8.478520389,821,,,,,","
43.69870342,11.15638984,822,,,,,","
43.69870342,13.8342593,823,,,,,","
43.69870342,16.51212876,824,,,,,","
43.69870342,19.18999821,825,,,,,","
43.69870342,21.86786767,826,,,,,","
43.69870342,24.54573712,827,,,,,","
43.69870342,27.22360658,828,,,,,","
43.69870342,29.90147604,829,,,,,","
43.69870342,32.57934549,830,,,,,","
43.69870342,35.25721495,831,,,,,","
43.69870342,37.9350844,832,,,,,","
43.69870342,40.61295386,833,,,,,","
43.69870342,43.29082331,834,,,,,","
43.69870342,45.96869277,835,,,,,","
43.69870342,48.64656223,836,,,,,","
46.37657287,-26.33378254,837,,,,,","
46.37657287,-23.65591308,838,,,,,","
46.37657287,-20.97804363,839,,,,,","
46.37657287,-18.30017417,840,,,,,","
46.37657287,-15.62230471,841,,,,,","
46.37657287,-12.94443526,842,,,,,","
46.37657287,-10.2665658,843,,,,,","
46.37657287,-7.588696346,844,,,,,","
46.37657287,-4.91082689,845,,,,,","
46.37657287,-2.232957435,846,,,,,","
46.37657287,0.444912021,847,,,,,","
46.37657287,3.122781477,848,,,,,","
46.37657287,5.800650933,849,,,,,","
46.37657287,8.478520389,850,,,,,","
46.37657287,11.15638984,851,,,,,","
46.37657287,13.8342593,852,,,,,","
46.37657287,16.51212876,853,,,,,","
46.37657287,19.18999821,854,,,,,","
46.37657287,21.86786767,855,,,,,","
46.37657287,24.54573712,856,,,,,","
46.37657287,27.22360658,857,,,,,","
46.37657287,29.90147604,858,,,,,","
46.37657287,32.57934549,859,,,,,","
46.37657287,35.25721495,860,,,,,","
46.37657287,37.9350844,861,,,,,","
46.37657287,40.61295386,862,,,,,","
46.37657287,43.29082331,863,,,,,","
46.37657287,45.96869277,864,,,,,","
46.37657287,48.64656223,865,,,,,","
49.05444233,-26.33378254,866,,,,,","
49.05444233,-23.65591308,867,,,,,","
49.05444233,-20.97804363,868,,,,,","
49.05444233,-18.30017417,869,,,,,","
49.05444233,-15.62230471,870,,,,,","
49.05444233,-12.94443526,871,,,,,","
49.05444233,-10.2665658,872,,,,,","
49.05444233,-7.588696346,873,,,,,","
49.05444233,-4.91082689,874,,,,,","
49.05444233,-2.232957435,875,,,,,","
49.05444233,0.444912021,876,,,,,","
49.05444233,3.122781477,877,,,,,","
49.05444233,5.800650933,878,,,,,","
49.05444233,8.478520389,879,,,,,","
49.05444233,11.15638984,880,,,,,","
49.05444233,13.8342593,881,,,,,","
49.05444233,16.51212876,882,,,,,","
49.05444233,19.18999821,883,,,,,","
49.05444233,21.86786767,884,,,,,","
49.05444233,24.54573712,885,,,,,","
49.05444233,27.22360658,886,,,,,","
49.05444233,29.90147604,887,,,,,","
49.05444233,32.57934549,888,,,,,","
49.05444233,35.25721495,889,,,,,","
49.05444233,37.9350844,890,,,,,","
49.05444233,40.61295386,891,,,,,","
49.05444233,43.29082331,892,,,,,","
49.05444233,45.96869277,893,,,,,","
49.05444233,48.64656223,894,,,,,","
51.73231178,-26.33378254,895,,,,,","
51.73231178,-23.65591308,896,,,,,","
51.73231178,-20.97804363,897,,,,,","
51.73231178,-18.30017417,898,,,,,","
51.73231178,-15.62230471,899,,,,,","
51.73231178,-12.94443526,900,,,,,","
51.73231178,-10.2665658,901,,,,,","
51.73231178,-7.588696346,902,,,,,","
51.73231178,-4.91082689,903,,,,,","
51.73231178,-2.232957435,904,,,,,","
51.73231178,0.444912021,905,,,,,","
51.73231178,3.122781477,906,,,,,","
51.73231178,5.800650933,907,,,,,","
51.73231178,8.478520389,908,,,,,","
51.73231178,11.15638984,909,,,,,","
51.73231178,13.8342593,910,,,,,","
51.73231178,16.51212876,911,,,,,","
51.73231178,19.18999821,912,,,,,","
51.73231178,21.86786767,913,,,,,","
51.73231178,24.54573712,914,,,,,","
51.73231178,27.22360658,915,,,,,","
51.73231178,29.90147604,916,,,,,","
51.73231178,32.57934549,917,,,,,","
51.73231178,35.25721495,918,,,,,","
51.73231178,37.9350844,919,,,,,","
51.73231178,40.61295386,920,,,,,","
51.73231178,43.29082331,921,,,,,","
51.73231178,45.96869277,922,,,,,","
51.73231178,48.64656223,923,,,,,","
54.41018124,-26.33378254,924,,,,,","
54.41018124,-23.65591308,925,,,,,","
54.41018124,-20.97804363,926,,,,,","
54.41018124,-18.30017417,927,,,,,","
54.41018124,-15.62230471,928,,,,,","
54.41018124,-12.94443526,929,,,,,","
54.41018124,-10.2665658,930,,,,,","
54.41018124,-2.232957435,931,,,,,","
54.41018124,0.444912021,932,,,,,","
54.41018124,3.122781477,933,,,,,","
54.41018124,5.800650933,934,,,,,","
54.41018124,8.478520389,935,,,,,","
54.41018124,11.15638984,936,,,,,","
54.41018124,13.8342593,937,,,,,","
54.41018124,16.51212876,938,,,,,","
54.41018124,19.18999821,939,,,,,","
54.41018124,21.86786767,940,,,,,","
54.41018124,24.54573712,941,,,,,","
54.41018124,27.22360658,942,,,,,","
54.41018124,29.90147604,943,,,,,","
54.41018124,32.57934549,944,,,,,","
54.41018124,35.25721495,945,,,,,","
54.41018124,37.9350844,946,,,,,","
54.41018124,40.61295386,947,,,,,","
54.41018124,43.29082331,948,,,,,","
54.41018124,45.96869277,949,,,,,","
54.41018124,48.64656223,950,,,,,","
57.08805069,-26.33378254,951,,,,,","
57.08805069,-23.65591308,952,,,,,","
57.08805069,-20.97804363,953,,,,,","
57.08805069,-18.30017417,954,,,,,","
57.08805069,-15.62230471,955,,,,,","
57.08805069,-12.94443526,956,,,,,","
57.08805069,0.444912021,957,,,,,","
57.08805069,3.122781477,958,,,,,","
57.08805069,5.800650933,959,,,,,","
57.08805069,8.478520389,960,,,,,","
57.08805069,11.15638984,961,,,,,","
57.08805069,13.8342593,962,,,,,","
57.08805069,16.51212876,963,,,,,","
57.08805069,19.18999821,964,,,,,","
57.08805069,21.86786767,965,,,,,","
57.08805069,24.54573712,966,,,,,","
57.08805069,27.22360658,967,,,,,","
57.08805069,29.90147604,968,,,,,","
57.08805069,32.57934549,969,,,,,","
57.08805069,35.25721495,970,,,,,","
57.08805069,37.9350844,971,,,,,","
57.08805069,40.61295386,972,,,,,","
57.08805069,43.29082331,973,,,,,","
57.08805069,45.96869277,974,,,,,","
57.08805069,48.64656223,975,,,,,","
